epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
3,1,8,0.2911697030067444,0.12187023460865021,0.16929946839809418,0.31964021921157837,False
3,2,8,0.370068222284317,0.1671966016292572,0.20287162065505981,0.2484595775604248,False
3,3,8,0.3578014671802521,0.15858569741249084,0.19921576976776123,0.28188556432724,False
3,4,8,0.34921079874038696,0.15282849967479706,0.1963823139667511,0.32375141978263855,False
3,5,8,0.3512788414955139,0.14879590272903442,0.2024829238653183,0.23706403374671936,False
3,6,8,0.3081631064414978,0.14223432540893555,0.16592878103256226,0.23792634904384613,False
3,7,8,0.31450194120407104,0.11623819917440414,0.1982637345790863,0.26780471205711365,False
3,8,8,0.30559951066970825,0.11926539987325668,0.18633410334587097,0.33504942059516907,False
3,9,8,0.26571187376976013,0.0964726135134697,0.16923925280570984,0.2518792450428009,False
3,10,8,0.32330501079559326,0.13398899137973785,0.1893160045146942,0.22960083186626434,False
3,11,8,0.3679741322994232,0.17686066031455994,0.19111347198486328,0.45564210414886475,False
3,12,8,0.34226319193840027,0.15618225932121277,0.1860809326171875,0.36685439944267273,False
3,13,8,0.3160009980201721,0.15096266567707062,0.1650383323431015,0.4705016314983368,False
3,14,8,0.31968075037002563,0.1289946734905243,0.19068609178066254,0.37550118565559387,False
3,15,8,0.3280538022518158,0.1467479020357132,0.1813059002161026,0.2885400354862213,False
3,16,8,0.2814077138900757,0.12531143426895142,0.15609627962112427,0.42256486415863037,False
3,17,8,0.3356325328350067,0.15202024579048157,0.18361228704452515,0.3536858558654785,False
3,18,9,0.29784083366394043,0.12529659271240234,0.17254424095153809,0.2368929535150528,False
