epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
7,1,8,0.2517572343349457,0.09698361158370972,0.15477362275123596,0.18846654891967773,False
7,2,8,0.258842408657074,0.11001299321651459,0.1488294005393982,0.2084207981824875,False
7,3,8,0.30763182044029236,0.1298741102218628,0.17775771021842957,0.536780059337616,False
7,4,8,0.26865455508232117,0.08997558057308197,0.1786789745092392,0.2631780803203583,False
7,5,8,0.23502549529075623,0.09190113842487335,0.14312435686588287,0.36586466431617737,False
7,6,8,0.29029643535614014,0.11602581292390823,0.1742706149816513,0.480875164270401,False
7,7,8,0.25698375701904297,0.10176852345466614,0.15521521866321564,0.5815332531929016,False
7,8,8,0.28691911697387695,0.1027601808309555,0.18415892124176025,0.28130045533180237,False
7,9,8,0.27776551246643066,0.11417844891548157,0.1635870784521103,0.3374217450618744,False
7,10,8,0.3158981502056122,0.1486160010099411,0.16728214919567108,0.1647806167602539,False
7,11,8,0.2801850736141205,0.12264598906040192,0.15753908455371857,0.2579570412635803,False
7,12,8,0.258539617061615,0.1061873584985733,0.1523522436618805,0.4127221405506134,False
7,13,8,0.23287127912044525,0.09951981902122498,0.13335146009922028,0.31283390522003174,False
7,14,8,0.24885384738445282,0.10596390068531036,0.14288994669914246,0.38025397062301636,False
7,15,8,0.2640339136123657,0.10932677984237671,0.154707133769989,0.26891982555389404,False
7,16,8,0.2583235204219818,0.11784214526414871,0.1404813826084137,0.43370673060417175,False
7,17,8,0.25908809900283813,0.10171564668416977,0.15737244486808777,0.20445913076400757,False
7,18,9,0.2885555028915405,0.11696396768093109,0.17159152030944824,0.4606284499168396,False
