epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
8,1,8,0.21002569794654846,0.09192018210887909,0.11810552328824997,0.27928459644317627,False
8,2,8,0.2644404172897339,0.10878197848796844,0.15565845370292664,0.33081915974617004,False
8,3,8,0.22914068400859833,0.08214721083641052,0.1469934731721878,0.3293576240539551,False
8,4,8,0.2768535614013672,0.11763237416744232,0.15922120213508606,0.43948450684547424,False
8,5,8,0.23944152891635895,0.09167982637882233,0.14776170253753662,0.3696090877056122,False
8,6,8,0.2340821474790573,0.0948161780834198,0.1392659693956375,0.2604300081729889,False
8,7,8,0.3134012818336487,0.13283416628837585,0.18056711554527283,0.695003092288971,False
8,8,8,0.2508211135864258,0.10427965223789215,0.14654147624969482,0.3801923990249634,False
8,9,8,0.24364665150642395,0.09583144634962082,0.14781521260738373,0.2557273805141449,False
8,10,8,0.2884702682495117,0.11346718668937683,0.1750030666589737,0.3861563205718994,False
8,11,8,0.2595630884170532,0.08613157272338867,0.17343151569366455,0.16224870085716248,False
8,12,8,0.29958927631378174,0.13602763414382935,0.1635616570711136,0.4677419364452362,False
8,13,8,0.23252412676811218,0.09719808399677277,0.13532604277133942,0.2193014919757843,False
8,14,8,0.27094507217407227,0.10806505382061005,0.16288000345230103,0.21285779774188995,False
8,15,8,0.2873157560825348,0.1164395660161972,0.17087619006633759,0.1985963135957718,False
8,16,8,0.3183467984199524,0.1364809274673462,0.1818658709526062,0.46663111448287964,False
8,17,8,0.23547498881816864,0.11226363480091095,0.12321135401725769,0.26323702931404114,False
8,18,9,0.2949439287185669,0.11271050572395325,0.18223342299461365,0.25901687145233154,False
