epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
6,1,8,0.3049415349960327,0.13716891407966614,0.16777262091636658,0.24632026255130768,False
6,2,8,0.2996319532394409,0.12963128089904785,0.17000065743923187,0.3157213032245636,False
6,3,8,0.27660951018333435,0.10556390881538391,0.17104560136795044,0.18859557807445526,False
6,4,8,0.30994099378585815,0.12498025596141815,0.1849607229232788,0.5023345947265625,False
6,5,8,0.24104633927345276,0.10060965269804001,0.14043667912483215,0.3135582208633423,False
6,6,8,0.293738454580307,0.11177513003349304,0.18196332454681396,0.23165899515151978,False
6,7,8,0.31389155983924866,0.1122133731842041,0.20167818665504456,0.2613009214401245,False
6,8,8,0.2377442717552185,0.08606678247451782,0.15167748928070068,0.25551289319992065,False
6,9,8,0.2898353934288025,0.1158856451511383,0.17394976317882538,0.3047763407230377,False
6,10,8,0.2751009464263916,0.11014851927757263,0.16495242714881897,0.22388121485710144,False
6,11,8,0.28577762842178345,0.12480872869491577,0.16096891462802887,0.39066052436828613,False
6,12,8,0.2516303062438965,0.1030578464269638,0.14857247471809387,0.2870621681213379,False
6,13,8,0.2709950804710388,0.10583186149597168,0.16516321897506714,0.23242492973804474,False
6,14,8,0.2545083165168762,0.11492782086133957,0.13958048820495605,0.28854766488075256,False
6,15,8,0.2501819431781769,0.10695556551218033,0.14322638511657715,0.3121626377105713,False
6,16,8,0.3005894720554352,0.12730583548545837,0.1732836365699768,0.4458326995372772,False
6,17,8,0.2717490792274475,0.1186467856168747,0.15310227870941162,0.20187006890773773,False
6,18,9,0.27190864086151123,0.12035635113716125,0.15155228972434998,0.22461825609207153,False
