epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
4,1,8,0.29422610998153687,0.12204559892416,0.17218050360679626,0.3243720531463623,False
4,2,8,0.33002227544784546,0.12866602838039398,0.20135624706745148,0.40798693895339966,False
4,3,8,0.31119412183761597,0.13315369188785553,0.17804041504859924,0.23688353598117828,False
4,4,8,0.3520411252975464,0.13325132429599762,0.21878981590270996,0.24880754947662354,False
4,5,8,0.28559404611587524,0.11311821639537811,0.17247582972049713,0.38985323905944824,False
4,6,8,0.2832058072090149,0.1260947436094284,0.15711107850074768,0.2990511953830719,False
4,7,8,0.32275861501693726,0.14365555346012115,0.1791030764579773,0.2089070826768875,False
4,8,8,0.3580465316772461,0.1678508222103119,0.1901957094669342,0.1942974478006363,False
4,9,8,0.27689313888549805,0.11756674945354462,0.15932637453079224,0.3918028473854065,False
4,10,8,0.24010644853115082,0.10286819934844971,0.1372382491827011,0.2535390555858612,False
4,11,8,0.38990968465805054,0.18838420510292053,0.2015254944562912,0.2055576592683792,False
4,12,8,0.26957666873931885,0.11816227436065674,0.1514143943786621,0.1910848766565323,False
4,13,8,0.30064257979393005,0.12375687807798386,0.1768856942653656,0.2598643898963928,False
4,14,8,0.26101255416870117,0.10025118291378021,0.16076138615608215,0.1697586625814438,False
4,15,8,0.30427372455596924,0.1161104142665863,0.18816329538822174,0.2508803606033325,False
4,16,8,0.29059773683547974,0.11680921912193298,0.17378853261470795,0.23158569633960724,False
4,17,8,0.33005645871162415,0.12819908559322357,0.20185737311840057,0.2622257173061371,False
4,18,9,0.29551100730895996,0.1342746913433075,0.16123631596565247,0.2669469714164734,False
