epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
6,1,8,0.3032205104827881,0.13538798689842224,0.16783250868320465,0.22253449261188507,False
6,2,8,0.30248233675956726,0.12562918663024902,0.17685315012931824,0.3639548718929291,False
6,3,8,0.2792302966117859,0.10936982929706573,0.16986045241355896,0.1965213268995285,False
6,4,8,0.32047325372695923,0.13327588140964508,0.18719738721847534,0.5357565879821777,False
6,5,8,0.24447157979011536,0.10323939472436905,0.1412321925163269,0.2365080863237381,False
6,6,8,0.3046807050704956,0.12056553363800049,0.1841151863336563,0.42065200209617615,False
6,7,8,0.3047696352005005,0.10967382043600082,0.19509580731391907,0.31840217113494873,False
6,8,8,0.24231967329978943,0.08894040435552597,0.15337926149368286,0.31268709897994995,False
6,9,8,0.2999790608882904,0.12466643005609512,0.17531263828277588,0.41662833094596863,False
6,10,8,0.2871266305446625,0.11575773358345032,0.17136889696121216,0.18477587401866913,False
6,11,8,0.2897612452507019,0.12803049385547638,0.16173076629638672,0.4256232678890228,False
6,12,8,0.25944891571998596,0.10846686363220215,0.1509820520877838,0.3815006613731384,False
6,13,8,0.2719889283180237,0.1046876534819603,0.16730128228664398,0.20045946538448334,False
6,14,8,0.2555854618549347,0.11661434173583984,0.13897112011909485,0.23872052133083344,False
6,15,8,0.2424643486738205,0.10202549397945404,0.14043885469436646,0.30413904786109924,False
6,16,8,0.30278706550598145,0.12907397747039795,0.1737130880355835,0.4579353928565979,False
6,17,8,0.27857619524002075,0.12613427639007568,0.15244191884994507,0.17193107306957245,False
6,18,9,0.2790827453136444,0.12265399098396301,0.1564287543296814,0.2458840161561966,False
