epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
6,1,8,0.31098923087120056,0.14134365320205688,0.16964557766914368,0.20925244688987732,False
6,2,8,0.30239877104759216,0.12557953596115112,0.17681923508644104,0.36045295000076294,False
6,3,8,0.2702966332435608,0.1048058271408081,0.16549080610275269,0.19031459093093872,False
6,4,8,0.30192363262176514,0.1209898293018341,0.18093380331993103,0.4860461354255676,False
6,5,8,0.23688629269599915,0.09689462184906006,0.1399916708469391,0.19098490476608276,False
6,6,8,0.30256128311157227,0.1162479817867279,0.18631328642368317,0.4440748691558838,False
6,7,8,0.3091297745704651,0.1129351332783699,0.19619464874267578,0.27769118547439575,False
6,8,8,0.24414661526679993,0.08906226605176926,0.15508435666561127,0.2340116798877716,False
6,9,8,0.3044988512992859,0.12602578103542328,0.17847305536270142,0.38364142179489136,False
6,10,8,0.27411895990371704,0.10340064764022827,0.17071831226348877,0.22485442459583282,False
6,11,8,0.29289764165878296,0.12370553612709045,0.1691921055316925,0.46283718943595886,False
6,12,8,0.25508737564086914,0.10786846280097961,0.14721889793872833,0.4681345820426941,False
6,13,8,0.2693769931793213,0.10123202204704285,0.16814498603343964,0.20320460200309753,False
6,14,8,0.2558644711971283,0.11640049517154694,0.13946397602558136,0.2053823322057724,False
6,15,8,0.24387750029563904,0.10190846025943756,0.14196904003620148,0.32515713572502136,False
6,16,8,0.29986441135406494,0.13054244220256805,0.16932198405265808,0.5122564435005188,False
6,17,8,0.2736968398094177,0.12009310722351074,0.15360374748706818,0.26177889108657837,False
6,18,9,0.270924836397171,0.11808541417121887,0.15283942222595215,0.34230372309684753,False
