epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
1,1,8,0.4440448582172394,0.21838152408599854,0.22566333413124084,0.22577184438705444,False
1,2,8,0.45274263620376587,0.22286835312843323,0.22987428307533264,0.21602563560009003,False
1,3,8,0.40104684233665466,0.19178342819213867,0.209263414144516,0.1759617179632187,False
1,4,8,0.4952295422554016,0.21627935767173767,0.27895018458366394,0.7615007162094116,False
1,5,8,0.40209949016571045,0.1710994392633438,0.23100003600120544,0.29670771956443787,False
1,6,8,0.39731156826019287,0.17970171570777893,0.21760985255241394,0.2653871476650238,False
1,7,8,0.43043118715286255,0.20779526233673096,0.2226359099149704,0.2365170270204544,False
1,8,8,0.4564041197299957,0.22072860598564148,0.23567551374435425,0.22337760031223297,False
1,9,8,0.3807257115840912,0.18225714564323425,0.19846856594085693,0.37126851081848145,False
1,10,8,0.41798967123031616,0.20566704869270325,0.21232262253761292,0.28207340836524963,False
1,11,8,0.4081403613090515,0.19456785917282104,0.21357251703739166,0.17838630080223083,False
1,12,8,0.3839494585990906,0.17575477063655853,0.20819470286369324,0.43514513969421387,False
1,13,8,0.4357430934906006,0.19515345990657806,0.24058963358402252,0.4309402406215668,False
1,14,8,0.35913416743278503,0.16336767375469208,0.19576649367809296,0.46000537276268005,False
1,15,8,0.3863963484764099,0.17087717354297638,0.21551918983459473,0.20618587732315063,False
1,16,8,0.4224051833152771,0.20053210854530334,0.22187305986881256,0.3372623026371002,False
1,17,8,0.372613787651062,0.17830955982208252,0.1943042278289795,0.3886187672615051,False
1,18,9,0.35581135749816895,0.1617252677679062,0.19408607482910156,0.17775395512580872,False
