epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
5,1,8,0.31747931241989136,0.1346491277217865,0.18283018469810486,0.32970595359802246,False
5,2,8,0.3180388808250427,0.1166001707315445,0.20143872499465942,0.4496702551841736,False
5,3,8,0.32039251923561096,0.14494667947292328,0.17544583976268768,0.40868157148361206,False
5,4,8,0.24163232743740082,0.10035586357116699,0.14127646386623383,0.4297846257686615,False
5,5,8,0.27877214550971985,0.1147301122546196,0.16404202580451965,0.26143398880958557,False
5,6,8,0.3176952302455902,0.11149928718805313,0.20619595050811768,0.5313408970832825,False
5,7,8,0.24996712803840637,0.09781935811042786,0.15214776992797852,0.43117499351501465,False
5,8,8,0.2774788737297058,0.11999599635601044,0.15748289227485657,0.3927041292190552,False
5,9,8,0.30143195390701294,0.11240847408771515,0.18902349472045898,0.17457030713558197,False
5,10,8,0.27360761165618896,0.11968886852264404,0.15391874313354492,0.3503185212612152,False
5,11,8,0.3295922875404358,0.13823485374450684,0.19135743379592896,0.3052307665348053,False
5,12,8,0.2592146396636963,0.10720846801996231,0.15200616419315338,0.33195191621780396,False
5,13,8,0.24350714683532715,0.09657081961631775,0.1469363272190094,0.44084182381629944,False
5,14,8,0.2897191345691681,0.13217821717262268,0.1575409173965454,0.2991129755973816,False
5,15,8,0.33514267206192017,0.13856057822704315,0.19658207893371582,0.24616561830043793,False
5,16,8,0.29715612530708313,0.12122374773025513,0.175932377576828,0.1530209183692932,False
5,17,8,0.2661156952381134,0.10675778985023499,0.15935790538787842,0.2362542599439621,False
5,18,9,0.34852278232574463,0.15637387335300446,0.19214892387390137,0.3251437246799469,False
