epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
2,1,8,0.3724520206451416,0.167583167552948,0.2048688381910324,0.3385423719882965,False
2,2,8,0.39502841234207153,0.16189417243003845,0.23313423991203308,0.20708204805850983,False
2,3,8,0.3796229958534241,0.16436709463596344,0.21525588631629944,0.22601740062236786,False
2,4,8,0.3627985715866089,0.16733112931251526,0.19546744227409363,0.3304060399532318,False
2,5,8,0.37612438201904297,0.1739681214094162,0.20215627551078796,0.30729860067367554,False
2,6,8,0.32898640632629395,0.1363278031349182,0.19265860319137573,0.32464107871055603,False
2,7,8,0.35683566331863403,0.16185642778873444,0.1949792206287384,0.19570699334144592,False
2,8,8,0.30226361751556396,0.12851651012897491,0.17374712228775024,0.3843368887901306,False
2,9,8,0.34737953543663025,0.15775403380393982,0.18962550163269043,0.19395650923252106,False
2,10,8,0.3576376438140869,0.15897102653980255,0.19866663217544556,0.19537919759750366,False
2,11,8,0.29946169257164,0.12852640450000763,0.17093528807163239,0.3097337484359741,False
2,12,8,0.3209533989429474,0.14332468807697296,0.17762871086597443,0.2830641567707062,False
2,13,8,0.3772710859775543,0.1686653196811676,0.20860576629638672,0.2038315236568451,False
2,14,8,0.39753028750419617,0.18907228112220764,0.20845800638198853,0.42049598693847656,False
2,15,8,0.33688047528266907,0.13734623789787292,0.19953423738479614,0.18115460872650146,False
2,16,8,0.3506401479244232,0.14879006147384644,0.20185008645057678,0.4246092140674591,False
2,17,8,0.31169164180755615,0.1313476413488388,0.18034400045871735,0.3389701545238495,False
2,18,9,0.36956787109375,0.15068665146827698,0.21888121962547302,0.21255511045455933,False
