epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
2,1,8,0.38804447650909424,0.18629172444343567,0.20175276696681976,0.34501492977142334,False
2,2,8,0.3776876628398895,0.1549939662218094,0.22269369661808014,0.2985369563102722,False
2,3,8,0.3791431784629822,0.16724157333374023,0.21190160512924194,0.17145363986492157,False
2,4,8,0.3614541292190552,0.16568943858146667,0.1957646906375885,0.25052452087402344,False
2,5,8,0.38872385025024414,0.1825152039527893,0.20620863139629364,0.39018723368644714,False
2,6,8,0.3385883867740631,0.13928790390491486,0.19930048286914825,0.45171886682510376,False
2,7,8,0.36898744106292725,0.16764166951179504,0.2013457715511322,0.18708279728889465,False
2,8,8,0.2964222729206085,0.12414803355932236,0.17227423191070557,0.2488364428281784,False
2,9,8,0.34898728132247925,0.15800784528255463,0.19097942113876343,0.1340058445930481,False
2,10,8,0.3624351918697357,0.1612834334373474,0.2011517584323883,0.18429461121559143,False
2,11,8,0.3158987760543823,0.14443476498126984,0.1714640110731125,0.32948037981987,False
2,12,8,0.34080493450164795,0.15725553035736084,0.1835494041442871,0.16377367079257965,False
2,13,8,0.3760114908218384,0.1723245233297348,0.20368695259094238,0.20385681092739105,False
2,14,8,0.383939653635025,0.17988216876983643,0.2040574848651886,0.29730987548828125,False
2,15,8,0.3422876000404358,0.14252358675003052,0.19976401329040527,0.17614510655403137,False
2,16,8,0.35874682664871216,0.15630048513412476,0.2024463266134262,0.42214152216911316,False
2,17,8,0.3191903829574585,0.13422439992427826,0.18496596813201904,0.21920575201511383,False
2,18,9,0.3763279318809509,0.15638968348503113,0.219938263297081,0.18263143301010132,False
