epoch,batch,batch_size,base_loss,arabic_metric_loss,cross_metric_loss,gradient_norm_before_clip,gradient_clipping_activated
3,1,8,0.30118483304977417,0.1251981109380722,0.17598670721054077,0.3942696750164032,False
3,2,8,0.36244863271713257,0.15857627987861633,0.20387235283851624,0.24472889304161072,False
3,3,8,0.36273330450057983,0.15864166617393494,0.2040916383266449,0.25200727581977844,False
3,4,8,0.3355506658554077,0.1429426372051239,0.192608043551445,0.2974919080734253,False
3,5,8,0.34430068731307983,0.1453762948513031,0.19892439246177673,0.20123398303985596,False
3,6,8,0.30883657932281494,0.14041747152805328,0.16841910779476166,0.2075543999671936,False
3,7,8,0.3185567855834961,0.12438836693763733,0.19416841864585876,0.2570056617259979,False
3,8,8,0.3032304048538208,0.11723138391971588,0.1859990358352661,0.32126691937446594,False
3,9,8,0.2561083734035492,0.09167949110269547,0.16442887485027313,0.29299238324165344,False
3,10,8,0.3179420828819275,0.13051468133926392,0.18742738664150238,0.2605624198913574,False
3,11,8,0.3697171211242676,0.17553694546222687,0.1941801905632019,0.4715404212474823,False
3,12,8,0.3372323513031006,0.15017937123775482,0.18705296516418457,0.26657605171203613,False
3,13,8,0.29855877161026,0.14198514819145203,0.1565736085176468,0.5398020148277283,False
3,14,8,0.31704553961753845,0.12411084026098251,0.19293470680713654,0.44834545254707336,False
3,15,8,0.3107873797416687,0.1304556131362915,0.180331751704216,0.3076135814189911,False
3,16,8,0.2827589511871338,0.1252802610397339,0.1574787050485611,0.4697470963001251,False
3,17,8,0.3191302716732025,0.1406884789466858,0.17844179272651672,0.31538575887680054,False
3,18,9,0.2986677587032318,0.12430135905742645,0.17436639964580536,0.2747076451778412,False
