method,condition,pairs,auc,eer,genuine_mean,impostor_mean
mutual_nearest_token,pooled,7964,0.6299693232807302,0.4101519337016575,0.8277996017787996,0.8108898381419604
mutual_nearest_token,cross_same_same,1991,0.6770229846463783,0.34806629834254144,0.8466489051587015,0.8280259812405096
mutual_nearest_token,cross_same_variable,1991,0.6912426360611703,0.3696132596685083,0.8293595821159321,0.8089647177174605
mutual_nearest_token,cross_variable_same,1991,0.5739812582033516,0.4466850828729282,0.7855425523130933,0.7772051484545291
mutual_nearest_token,cross_variable_variable,1991,0.6892524648209762,0.3649171270718232,0.8496473675274717,0.8293635051553421
mutual_nearest_token,cross_macro,7964,0.657874835932969,,,
