batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[167, 20, 272, 123, 76, 221, 246, 31]",0.38909170031547546,0.1528647541999817,0.23622694611549377,0.5050904154777527,0.030702821910381317,0.4197945296764374,0.9494627118110657,False,False,False,5,1
8,"[169, 90, 209, 47, 11, 273, 8, 147]",0.3436218500137329,0.1500108242034912,0.1936110258102417,0.4490543007850647,0.02729656733572483,0.3709184229373932,1.2478452920913696,False,False,False,5,2
8,"[227, 70, 38, 146, 211, 21, 245, 118]",0.3345635235309601,0.15160372853279114,0.18295979499816895,0.4782295227050781,0.029070034623146057,0.36363357305526733,1.498650312423706,False,False,False,5,3
8,"[98, 201, 172, 97, 249, 252, 226, 122]",0.28192341327667236,0.12513786554336548,0.15678554773330688,0.4445704221725464,0.027024006471037865,0.3089474141597748,0.9612874984741211,False,False,False,5,4
8,"[62, 231, 96, 225, 203, 162, 255, 188]",0.40996992588043213,0.1813431680202484,0.2286267727613449,0.4770352244377136,0.02899743616580963,0.43896734714508057,0.9960302710533142,False,False,False,5,5
8,"[247, 103, 256, 105, 85, 251, 228, 55]",0.3497011363506317,0.13811928033828735,0.21158185601234436,0.5267138481140137,0.032017242163419724,0.38171836733818054,1.0490777492523193,False,False,False,5,6
8,"[156, 61, 229, 214, 153, 116, 155, 46]",0.2880525588989258,0.11805491149425507,0.16999763250350952,0.4263613522052765,0.025917135179042816,0.3139697015285492,1.0970335006713867,False,False,False,5,7
8,"[261, 220, 135, 171, 157, 267, 29, 242]",0.35486942529678345,0.16074790060520172,0.19412153959274292,0.4835698902606964,0.029394658282399178,0.3842640817165375,1.8527122735977173,False,False,False,5,8
8,"[94, 260, 264, 7, 152, 185, 240, 19]",0.3659881353378296,0.14481376111507416,0.22117438912391663,0.5226036310195923,0.03176739439368248,0.39775553345680237,1.1120222806930542,False,False,False,5,9
8,"[142, 27, 196, 83, 57, 263, 191, 140]",0.37860357761383057,0.17545807361602783,0.20314550399780273,0.5382902026176453,0.03272093087434769,0.41132450103759766,1.2094707489013672,False,False,False,5,10
8,"[75, 119, 26, 207, 22, 81, 208, 192]",0.34152156114578247,0.13414302468299866,0.207378551363945,0.4797469675540924,0.029162274673581123,0.37068384885787964,1.242210865020752,False,False,False,5,11
8,"[281, 2, 134, 181, 40, 159, 65, 243]",0.3836391568183899,0.1778963953256607,0.205742746591568,0.532326877117157,0.03235843777656555,0.41599759459495544,1.310278296470642,False,False,False,5,12
8,"[262, 168, 276, 234, 164, 30, 25, 199]",0.30587685108184814,0.13017413020133972,0.17570273578166962,0.4565823972225189,0.027754174545407295,0.3336310386657715,0.9847298264503479,False,False,False,5,13
8,"[3, 223, 178, 101, 189, 197, 265, 127]",0.3430975675582886,0.15094472467899323,0.19215282797813416,0.4911772906780243,0.029857087880373,0.37295466661453247,1.0587071180343628,False,False,False,5,14
8,"[274, 213, 71, 59, 183, 232, 110, 39]",0.34573835134506226,0.17050381004810333,0.17523455619812012,0.4524247646331787,0.02750144712626934,0.37323978543281555,1.3229739665985107,False,False,False,5,15
8,"[179, 250, 49, 241, 133, 158, 198, 107]",0.31156647205352783,0.12557798624038696,0.18598847091197968,0.49778100848197937,0.030258506536483765,0.3418249785900116,1.4541958570480347,False,False,False,5,16
8,"[235, 138, 104, 78, 100, 92, 74, 77]",0.36054328083992004,0.17387619614601135,0.1866670846939087,0.4928947687149048,0.029961487278342247,0.39050477743148804,1.5782934427261353,False,False,False,5,17
9,"[206, 180, 212, 124, 163, 56, 244, 1, 125]",0.3360304832458496,0.15697672963142395,0.17905375361442566,0.5330904722213745,0.03240485489368439,0.3684353232383728,1.1655279397964478,False,False,False,5,18
