batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[158, 159, 96, 74, 97, 94, 164, 255]",0.3756958246231079,0.18938766419887543,0.1863081455230713,0.5224362015724182,0.031829994171857834,0.40752580761909485,1.1315726041793823,False,False,False,3,1
8,"[134, 110, 65, 281, 133, 76, 203, 59]",0.3948161005973816,0.1928778886795044,0.2019382268190384,0.5107406973838806,0.031117433682084084,0.4259335398674011,0.9942435622215271,False,False,False,3,2
8,"[252, 157, 22, 260, 244, 199, 178, 232]",0.37356358766555786,0.17998574674129486,0.193577840924263,0.6075672507286072,0.037016697227954865,0.41058027744293213,1.117521047592163,False,False,False,3,3
8,"[118, 38, 1, 2, 47, 155, 101, 198]",0.37925466895103455,0.16197465360164642,0.21728001534938812,0.6038599014282227,0.03679082170128822,0.41604548692703247,1.2433931827545166,False,False,False,3,4
8,"[105, 19, 71, 7, 185, 272, 162, 127]",0.3835257291793823,0.16462182998657227,0.21890389919281006,0.5251952409744263,0.03199809417128563,0.41552382707595825,0.9363365769386292,False,False,False,3,5
8,"[234, 249, 11, 100, 21, 251, 39, 183]",0.3980376720428467,0.2034008651971817,0.19463680684566498,0.5073807835578918,0.030912727117538452,0.42895039916038513,1.2372026443481445,False,False,False,3,6
8,"[135, 179, 196, 31, 75, 55, 227, 3]",0.3406272530555725,0.1245511919260025,0.2160760760307312,0.5323272943496704,0.032432619482278824,0.37305986881256104,1.0469063520431519,False,False,False,3,7
8,"[78, 226, 81, 62, 188, 191, 104, 90]",0.3688914179801941,0.15567538142204285,0.21321603655815125,0.5197339653968811,0.03166535869240761,0.4005567729473114,1.2661991119384766,False,False,False,3,8
8,"[138, 26, 189, 61, 171, 8, 214, 70]",0.316866397857666,0.14170433580875397,0.17516207695007324,0.5138852000236511,0.031309016048908234,0.34817540645599365,1.199537754058838,False,False,False,3,9
8,"[46, 213, 229, 256, 57, 169, 263, 206]",0.3727893531322479,0.16326843202114105,0.20952092111110687,0.5324466824531555,0.03243989497423172,0.40522924065589905,1.1778124570846558,False,False,False,3,10
8,"[274, 146, 153, 262, 152, 27, 212, 125]",0.3323577642440796,0.1425883173942566,0.1897694319486618,0.5461646318435669,0.033275675028562546,0.36563342809677124,1.0682066679000854,False,False,False,3,11
8,"[116, 163, 250, 25, 142, 264, 123, 192]",0.3467109799385071,0.14157021045684814,0.20514076948165894,0.4728163182735443,0.02880685031414032,0.3755178451538086,1.1050031185150146,False,False,False,3,12
8,"[168, 225, 92, 261, 181, 201, 220, 240]",0.34883761405944824,0.1473657786846161,0.20147182047367096,0.5371270775794983,0.032725054770708084,0.3815626800060272,1.3907569646835327,False,False,False,3,13
8,"[56, 267, 241, 147, 235, 85, 140, 156]",0.37464192509651184,0.1685505509376526,0.20609137415885925,0.5667843818664551,0.034531958401203156,0.4091738760471344,0.9753316640853882,False,False,False,3,14
8,"[228, 119, 180, 221, 30, 122, 245, 273]",0.3925492465496063,0.1804284006357193,0.21212084591388702,0.4915941059589386,0.029950907453894615,0.4225001633167267,1.0941520929336548,False,False,False,3,15
8,"[231, 172, 242, 83, 276, 167, 197, 77]",0.3769267499446869,0.17228847742080688,0.20463827252388,0.4653945863246918,0.028354672715067863,0.4052814245223999,1.427781343460083,False,False,False,3,16
8,"[247, 246, 20, 29, 265, 40, 208, 223]",0.34416985511779785,0.14644621312618256,0.1977236419916153,0.49248409271240234,0.030005130916833878,0.37417498230934143,1.0991944074630737,False,False,False,3,17
9,"[49, 211, 107, 207, 243, 124, 103, 98, 209]",0.3097824156284332,0.13671699166297913,0.1730654239654541,0.45780181884765625,0.02789207547903061,0.33767449855804443,0.9647399187088013,False,False,False,3,18
