batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[158, 179, 97, 229, 212, 123, 74, 201]",0.3496056795120239,0.15476921200752258,0.19483645260334015,0.5459643006324768,0.033263470977544785,0.382869154214859,1.9605220556259155,False,False,False,6,1
8,"[22, 19, 71, 40, 46, 220, 163, 234]",0.3324659466743469,0.15022312104701996,0.18224282562732697,0.4629143178462982,0.028203560039401054,0.36066949367523193,1.193623661994934,False,False,False,6,2
8,"[247, 47, 20, 119, 255, 209, 245, 104]",0.3112773299217224,0.12225064635276794,0.18902668356895447,0.4761144816875458,0.029007794335484505,0.34028512239456177,0.9719435572624207,False,False,False,6,3
8,"[56, 2, 8, 272, 243, 221, 251, 77]",0.4066515564918518,0.19306892156600952,0.21358264982700348,0.5683034062385559,0.034624505788087845,0.44127607345581055,1.3796721696853638,False,False,False,6,4
8,"[65, 208, 3, 181, 90, 140, 138, 232]",0.3212125897407532,0.13464641571044922,0.18656615912914276,0.5230027437210083,0.03186451271176338,0.35307711362838745,1.5951204299926758,False,False,False,6,5
8,"[29, 55, 192, 59, 153, 169, 11, 196]",0.32362446188926697,0.14557579159736633,0.17804867029190063,0.4946405291557312,0.030136514455080032,0.3537609875202179,1.4177857637405396,False,False,False,6,6
8,"[98, 157, 85, 185, 235, 213, 27, 273]",0.3075284957885742,0.11984352767467499,0.18768495321273804,0.4320354461669922,0.02632223069667816,0.3338507413864136,1.1188374757766724,False,False,False,6,7
8,"[62, 180, 191, 118, 276, 203, 199, 78]",0.3365161418914795,0.13310784101486206,0.20340830087661743,0.4283289909362793,0.026096411049365997,0.3626125454902649,1.1722041368484497,False,False,False,6,8
8,"[92, 260, 142, 1, 207, 107, 168, 267]",0.3211594820022583,0.14024615287780762,0.18091332912445068,0.4744541347026825,0.02890663594007492,0.3500661253929138,1.150712251663208,False,False,False,6,9
8,"[241, 281, 30, 147, 172, 183, 103, 101]",0.32635802030563354,0.1345399171113968,0.19181808829307556,0.435813844203949,0.026552433148026466,0.35291045904159546,1.0765388011932373,False,False,False,6,10
8,"[124, 70, 206, 178, 110, 211, 244, 164]",0.3242834806442261,0.16515272855758667,0.1591307520866394,0.49892446398735046,0.03039751760661602,0.35468098521232605,2.1175754070281982,False,False,False,6,11
8,"[61, 122, 214, 76, 156, 167, 240, 100]",0.3224204182624817,0.1301605999469757,0.1922598034143448,0.37953314185142517,0.023123471066355705,0.34554389119148254,1.1278997659683228,False,False,False,6,12
8,"[146, 133, 249, 81, 256, 155, 116, 49]",0.3065488338470459,0.127273827791214,0.1792750060558319,0.3751005530357361,0.022853409871459007,0.32940223813056946,1.3231552839279175,False,False,False,6,13
8,"[96, 25, 162, 83, 242, 125, 152, 262]",0.317050576210022,0.15189480781555176,0.16515576839447021,0.4275941252708435,0.026051638647913933,0.34310221672058105,1.2177635431289673,False,False,False,6,14
8,"[231, 274, 127, 75, 39, 197, 265, 105]",0.32483768463134766,0.13288816809654236,0.1919495314359665,0.41602054238319397,0.025346504524350166,0.35018420219421387,1.2170826196670532,False,False,False,6,15
8,"[250, 225, 94, 57, 246, 31, 7, 26]",0.35697463154792786,0.1458340287208557,0.21114060282707214,0.4803698658943176,0.02926705777645111,0.3862416744232178,1.5491704940795898,False,False,False,6,16
8,"[252, 226, 261, 135, 228, 134, 189, 38]",0.30731648206710815,0.14064830541610718,0.16666817665100098,0.4401454031467438,0.026816338300704956,0.3341328203678131,1.3634966611862183,False,False,False,6,17
9,"[264, 21, 263, 198, 227, 223, 188, 171, 159]",0.3604962229728699,0.16844019293785095,0.19205603003501892,0.4585006535053253,0.02793465182185173,0.3884308636188507,1.8140685558319092,False,False,False,6,18
