batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[142, 39, 155, 208, 178, 213, 59, 77]",0.32712435722351074,0.15068724751472473,0.176437109708786,0.43302085995674133,0.026382267475128174,0.3535066246986389,1.2050819396972656,False,False,False,10,1
8,"[135, 11, 234, 94, 263, 220, 246, 105]",0.30868083238601685,0.14021974802017212,0.16846108436584473,0.3664702773094177,0.02232760190963745,0.3310084342956543,1.4301737546920776,False,False,False,10,2
8,"[78, 19, 97, 127, 209, 3, 85, 242]",0.31499671936035156,0.1334490329027176,0.18154767155647278,0.4180995523929596,0.02547317184507847,0.3404698967933655,1.8918510675430298,False,False,False,10,3
8,"[197, 228, 265, 199, 104, 1, 164, 264]",0.2817799150943756,0.11527837812900543,0.16650153696537018,0.38616445660591125,0.023527489975094795,0.30530741810798645,1.6855100393295288,False,False,False,10,4
8,"[124, 240, 185, 83, 90, 211, 243, 168]",0.22585389018058777,0.08917015790939331,0.13668373227119446,0.3316560387611389,0.020206505432724953,0.24606040120124817,1.2721508741378784,False,False,False,10,5
8,"[201, 252, 38, 189, 183, 46, 276, 57]",0.2922842502593994,0.12650226056575775,0.16578198969364166,0.3787892162799835,0.02307814545929432,0.3153623938560486,1.1833654642105103,False,False,False,10,6
8,"[47, 119, 76, 245, 281, 267, 225, 62]",0.3182753026485443,0.10660190135240555,0.21167339384555817,0.40576988458633423,0.02472197264432907,0.342997282743454,1.2385063171386719,False,False,False,10,7
8,"[221, 214, 262, 147, 107, 2, 223, 27]",0.3231962323188782,0.14351537823677063,0.17968086898326874,0.4112474322319031,0.025055699050426483,0.34825193881988525,1.2676453590393066,False,False,False,10,8
8,"[122, 81, 98, 103, 55, 133, 196, 273]",0.314750611782074,0.11988665163516998,0.19486397504806519,0.422905296087265,0.02576596662402153,0.3405165672302246,1.3891730308532715,False,False,False,10,9
8,"[25, 20, 203, 140, 56, 232, 29, 191]",0.2933351993560791,0.13033536076545715,0.16299983859062195,0.42654213309288025,0.025987545028328896,0.31932273507118225,1.555945634841919,False,False,False,10,10
8,"[75, 256, 156, 250, 118, 255, 249, 247]",0.26963138580322266,0.09519952535629272,0.17443186044692993,0.4106793701648712,0.025021089240908623,0.29465246200561523,1.3365676403045654,False,False,False,10,11
8,"[31, 172, 100, 169, 70, 179, 244, 26]",0.27650749683380127,0.10794602334499359,0.16856145858764648,0.3500298857688904,0.02132595330476761,0.2978334426879883,1.3834648132324219,False,False,False,10,12
8,"[206, 227, 229, 274, 30, 192, 162, 231]",0.27254706621170044,0.10269632935523987,0.16985072195529938,0.441688597202301,0.026910359039902687,0.2994574308395386,1.3899027109146118,False,False,False,10,13
8,"[123, 134, 226, 157, 260, 49, 8, 92]",0.3031419515609741,0.1321132481098175,0.17102870345115662,0.46085935831069946,0.028078358620405197,0.3312202990055084,2.2193949222564697,False,False,False,10,14
8,"[116, 261, 138, 61, 159, 40, 167, 110]",0.28648507595062256,0.12677618861198425,0.1597088873386383,0.43396949768066406,0.02644006535410881,0.3129251301288605,1.5084155797958374,False,False,False,10,15
8,"[212, 22, 241, 146, 158, 153, 96, 152]",0.23386351764202118,0.09644271433353424,0.13742080330848694,0.37085962295532227,0.022595027461647987,0.2564585506916046,1.8036084175109863,False,False,False,10,16
8,"[101, 188, 180, 251, 125, 21, 74, 181]",0.32468828558921814,0.14274534583091736,0.18194293975830078,0.47753483057022095,0.029094330966472626,0.35378262400627136,1.412580966949463,False,False,False,10,17
9,"[207, 71, 235, 7, 171, 163, 272, 65, 198]",0.2619551420211792,0.10666167736053467,0.15529346466064453,0.34467098116874695,0.020999455824494362,0.282954603433609,0.9723700881004333,False,False,False,10,18
