batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[133, 39, 273, 138, 172, 249, 272, 94]",0.38071537017822266,0.18631282448768616,0.1944025456905365,0.5826286673545837,0.035416122525930405,0.41613149642944336,1.2125933170318604,False,False,False,1,1
8,"[11, 157, 231, 163, 240, 81, 214, 47]",0.40138229727745056,0.1803726851940155,0.22100961208343506,0.6786319017410278,0.04125184938311577,0.44263413548469543,1.1188750267028809,False,False,False,1,2
8,"[19, 245, 221, 100, 65, 57, 189, 226]",0.4463443160057068,0.22834131121635437,0.21800300478935242,0.6552942991256714,0.03983323276042938,0.48617756366729736,0.8423368334770203,False,False,False,1,3
8,"[180, 110, 227, 78, 228, 256, 3, 158]",0.4195868670940399,0.1874770224094391,0.23210984468460083,0.6496652960777283,0.039491064846515656,0.459077924489975,0.9588237404823303,False,False,False,1,4
8,"[20, 167, 75, 203, 74, 119, 97, 267]",0.4235658049583435,0.19038131833076477,0.23318447172641754,0.5336973071098328,0.03244174271821976,0.45600754022598267,0.9319583773612976,False,False,False,1,5
8,"[276, 92, 255, 8, 155, 252, 196, 164]",0.4301552474498749,0.20499864220619202,0.22515660524368286,0.6623055934906006,0.040259428322315216,0.4704146683216095,1.2005908489227295,False,False,False,1,6
8,"[107, 250, 178, 242, 211, 207, 61, 56]",0.42909544706344604,0.210770845413208,0.21832460165023804,0.6194790005683899,0.037656135857105255,0.4667515754699707,0.8359122276306152,False,False,False,1,7
8,"[220, 263, 146, 147, 38, 201, 125, 22]",0.41393542289733887,0.1921750009059906,0.22176042199134827,0.593025803565979,0.03604813292622566,0.4499835669994354,0.9844979643821716,False,False,False,1,8
8,"[191, 140, 46, 198, 232, 264, 142, 225]",0.41714125871658325,0.1882351040840149,0.22890616953372955,0.6216832995414734,0.03779012709856033,0.454931378364563,0.9551478624343872,False,False,False,1,9
8,"[59, 70, 208, 62, 26, 96, 153, 31]",0.3892589509487152,0.17339539527893066,0.21586355566978455,0.6087950468063354,0.037006691098213196,0.4262656569480896,1.1281934976577759,False,False,False,1,10
8,"[2, 49, 98, 235, 162, 159, 103, 40]",0.42585131525993347,0.20015239715576172,0.22569891810417175,0.6364688873291016,0.03868889808654785,0.4645402133464813,1.2476651668548584,False,False,False,1,11
8,"[30, 183, 76, 199, 124, 274, 261, 101]",0.4237683117389679,0.20815426111221313,0.21561405062675476,0.56749427318573,0.03449615091085434,0.45826447010040283,0.9872279763221741,False,False,False,1,12
8,"[122, 55, 234, 213, 7, 71, 123, 169]",0.4115273356437683,0.18018178641796112,0.23134556412696838,0.6192855834960938,0.03764437884092331,0.4491717219352722,0.992068886756897,False,False,False,1,13
8,"[90, 246, 179, 192, 29, 156, 229, 197]",0.3708699643611908,0.17204228043556213,0.19882768392562866,0.5775571465492249,0.03510783985257149,0.4059778153896332,1.2725647687911987,False,False,False,1,14
8,"[118, 27, 116, 223, 251, 185, 152, 105]",0.3823574185371399,0.162535160779953,0.2198222577571869,0.5699487328529358,0.03464534878730774,0.41700276732444763,0.9984233975410461,False,False,False,1,15
8,"[104, 212, 247, 265, 206, 85, 25, 241]",0.399039089679718,0.17676696181297302,0.2222721129655838,0.5388739109039307,0.03275641053915024,0.43179550766944885,1.0844926834106445,False,False,False,1,16
8,"[168, 83, 77, 21, 209, 1, 243, 262]",0.41853076219558716,0.21246939897537231,0.20606136322021484,0.578669548034668,0.03517546132206917,0.4537062346935272,0.8849387168884277,False,False,False,1,17
9,"[281, 171, 181, 127, 244, 188, 260, 135, 134]",0.4158152639865875,0.19170472025871277,0.22411054372787476,0.4974587857723236,0.030238918960094452,0.4460541903972626,1.1184449195861816,False,False,False,1,18
