batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[133, 39, 273, 138, 172, 249, 272, 94]",0.38071537017822266,0.18631282448768616,0.1944025456905365,0.5823712944984436,0.03548160567879677,0.4161969721317291,1.2124576568603516,False,False,False,1,1
8,"[11, 157, 231, 163, 240, 81, 214, 47]",0.4013853371143341,0.18037492036819458,0.22101041674613953,0.6760409474372864,0.04118853062391281,0.4425738751888275,1.1188644170761108,False,False,False,1,2
8,"[19, 245, 221, 100, 65, 57, 189, 226]",0.44634580612182617,0.2283422350883484,0.2180035561323166,0.654389500617981,0.03986939415335655,0.486215204000473,0.8420859575271606,False,False,False,1,3
8,"[180, 110, 227, 78, 228, 256, 3, 158]",0.41958218812942505,0.18747347593307495,0.2321086972951889,0.6503087282180786,0.039620768278837204,0.45920294523239136,0.9590013027191162,False,False,False,1,4
8,"[20, 167, 75, 203, 74, 119, 97, 267]",0.42356234788894653,0.19038152694702148,0.23318083584308624,0.533578097820282,0.03250882774591446,0.4560711681842804,0.9317796230316162,False,False,False,1,5
8,"[276, 92, 255, 8, 155, 252, 196, 164]",0.4301581084728241,0.2049991488456726,0.2251589596271515,0.6618579626083374,0.04032441973686218,0.4704825282096863,1.2010780572891235,False,False,False,1,6
8,"[107, 250, 178, 242, 211, 207, 61, 56]",0.4290998876094818,0.21077316999435425,0.21832671761512756,0.6205448508262634,0.03780737146735191,0.466907262802124,0.8366068601608276,False,False,False,1,7
8,"[220, 263, 146, 147, 38, 201, 125, 22]",0.4139311611652374,0.1921733319759369,0.22175782918930054,0.5917671918869019,0.036054063588380814,0.44998523592948914,0.9850549101829529,False,False,False,1,8
8,"[191, 140, 46, 198, 232, 264, 142, 225]",0.4171474277973175,0.18824201822280884,0.22890540957450867,0.6215319037437439,0.037867508828639984,0.4550149440765381,0.9551510810852051,False,False,False,1,9
8,"[59, 70, 208, 62, 26, 96, 153, 31]",0.38926881551742554,0.17340296506881714,0.2158658355474472,0.6089884638786316,0.03710328787565231,0.42637211084365845,1.1289013624191284,False,False,False,1,10
8,"[2, 49, 98, 235, 162, 159, 103, 40]",0.42586734890937805,0.20016342401504517,0.22570392489433289,0.6357827186584473,0.038735754787921906,0.46460309624671936,1.2489705085754395,False,False,False,1,11
8,"[30, 183, 76, 199, 124, 274, 261, 101]",0.4237670302391052,0.20815610885620117,0.21561092138290405,0.5673766732215881,0.03456804156303406,0.4583350718021393,0.9872259497642517,False,False,False,1,12
8,"[122, 55, 234, 213, 7, 71, 123, 169]",0.41153520345687866,0.1801881492137909,0.23134705424308777,0.6176328659057617,0.037629954516887665,0.4491651654243469,0.992753267288208,False,False,False,1,13
8,"[90, 246, 179, 192, 29, 156, 229, 197]",0.37086689472198486,0.17203664779663086,0.1988302320241928,0.5775848031044006,0.03518998250365257,0.40605688095092773,1.272262692451477,False,False,False,1,14
8,"[118, 27, 116, 223, 251, 185, 152, 105]",0.3823595643043518,0.16253718733787537,0.21982239186763763,0.5696781873703003,0.03470826521515846,0.41706782579421997,0.9988552927970886,False,False,False,1,15
8,"[104, 212, 247, 265, 206, 85, 25, 241]",0.3990265727043152,0.17676092684268951,0.22226566076278687,0.5390071868896484,0.03283959999680519,0.4318661689758301,1.0841963291168213,False,False,False,1,16
8,"[168, 83, 77, 21, 209, 1, 243, 262]",0.41852807998657227,0.21246765553951263,0.20606040954589844,0.577819287776947,0.035204268991947174,0.45373234152793884,0.884087324142456,False,False,False,1,17
9,"[281, 171, 181, 127, 244, 188, 260, 135, 134]",0.41582441329956055,0.19171033799648285,0.2241140902042389,0.4964679479598999,0.030247852206230164,0.4460722804069519,1.1168936491012573,False,False,False,1,18
