batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[213, 97, 100, 197, 242, 264, 2, 220]",0.3204864263534546,0.14764487743377686,0.17284154891967773,0.36791878938674927,0.022364599630236626,0.34285101294517517,1.0979619026184082,False,False,False,8,1
8,"[212, 159, 119, 40, 122, 155, 8, 103]",0.32742318511009216,0.13153421878814697,0.1958889663219452,0.4636920690536499,0.02818634919822216,0.3556095361709595,1.4522253274917603,False,False,False,8,2
8,"[74, 49, 171, 183, 247, 61, 38, 65]",0.30449917912483215,0.1346159726381302,0.16988320648670197,0.5185598134994507,0.03152158483862877,0.3360207676887512,2.0957460403442383,False,False,False,8,3
8,"[235, 21, 96, 261, 158, 240, 256, 252]",0.3029693365097046,0.1293271780014038,0.17364215850830078,0.4569934010505676,0.02777915820479393,0.3307484984397888,1.2068601846694946,False,False,False,8,4
8,"[94, 191, 76, 234, 25, 262, 249, 157]",0.2716200053691864,0.10823175311088562,0.16338825225830078,0.44593021273612976,0.027106663212180138,0.2987266778945923,1.5295720100402832,False,False,False,8,5
8,"[181, 98, 168, 127, 3, 201, 118, 56]",0.2803691029548645,0.11919066309928894,0.16117843985557556,0.44256168603897095,0.02690190076828003,0.30727100372314453,1.2482761144638062,False,False,False,8,6
8,"[116, 211, 22, 83, 107, 228, 180, 207]",0.33577537536621094,0.15576250851154327,0.18001288175582886,0.5124638676643372,0.031151030212640762,0.3669264018535614,1.6721333265304565,False,False,False,8,7
8,"[138, 39, 185, 198, 156, 104, 105, 208]",0.2771022915840149,0.11780214309692383,0.15930016338825226,0.4438014626502991,0.026977263391017914,0.3040795624256134,2.1677305698394775,False,False,False,8,8
8,"[26, 196, 134, 11, 162, 81, 244, 133]",0.33456099033355713,0.15046948194503784,0.1840914934873581,0.45379191637039185,0.02758455090224743,0.3621455430984497,1.3980903625488281,False,False,False,8,9
8,"[274, 273, 225, 124, 47, 243, 27, 77]",0.3160778284072876,0.12653644382953644,0.18954136967658997,0.4313774108886719,0.026222044602036476,0.3422998785972595,1.493072509765625,False,False,False,8,10
8,"[281, 251, 85, 189, 78, 147, 19, 152]",0.33632007241249084,0.13487786054611206,0.20144221186637878,0.504237711429596,0.030650988221168518,0.36697107553482056,1.3183395862579346,False,False,False,8,11
8,"[55, 241, 178, 246, 203, 231, 263, 267]",0.37696731090545654,0.1649472415447235,0.21202006936073303,0.45693379640579224,0.027775535359978676,0.4047428369522095,1.6022570133209229,False,False,False,8,12
8,"[260, 206, 199, 57, 209, 75, 30, 223]",0.28557199239730835,0.12302906811237335,0.1625429391860962,0.4189964234828949,0.025469444692134857,0.3110414445400238,1.607812762260437,False,False,False,8,13
8,"[250, 70, 142, 101, 164, 92, 71, 123]",0.3240911364555359,0.1400393396615982,0.1840517818927765,0.4825059175491333,0.02932998351752758,0.3534211218357086,1.2706876993179321,False,False,False,8,14
8,"[46, 167, 227, 188, 229, 169, 59, 226]",0.36399829387664795,0.15263132750988007,0.21136698126792908,0.4973927140235901,0.03023490309715271,0.39423319697380066,1.5330864191055298,False,False,False,8,15
8,"[29, 232, 163, 214, 146, 245, 255, 1]",0.32424652576446533,0.14918023347854614,0.17506630718708038,0.4796062111854553,0.029153719544410706,0.35340023040771484,1.9327841997146606,False,False,False,8,16
8,"[125, 276, 179, 192, 172, 20, 265, 31]",0.25604310631752014,0.0986732766032219,0.15736982226371765,0.4330611824989319,0.026324396952986717,0.2823674976825714,0.9817299842834473,False,False,False,8,17
9,"[110, 140, 7, 62, 272, 135, 153, 90, 221]",0.3354225158691406,0.15213905274868011,0.18328344821929932,0.413433700799942,0.025131305679678917,0.3605538308620453,1.0704776048660278,False,False,False,8,18
