batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[158, 179, 97, 229, 212, 123, 74, 201]",0.3495633006095886,0.15475048124790192,0.1948128044605255,0.5456909537315369,0.03317079693078995,0.382734090089798,1.966996431350708,False,False,False,6,1
8,"[22, 19, 71, 40, 46, 220, 163, 234]",0.33247989416122437,0.1502481997013092,0.18223167955875397,0.4623596668243408,0.0281053576618433,0.3605852425098419,1.1940704584121704,False,False,False,6,2
8,"[247, 47, 20, 119, 255, 209, 245, 104]",0.31127792596817017,0.12226159870624542,0.18901631236076355,0.47539204359054565,0.02889755368232727,0.34017547965049744,0.9731928110122681,False,False,False,6,3
8,"[56, 2, 8, 272, 243, 221, 251, 77]",0.4067237377166748,0.1931256800889969,0.21359805762767792,0.5689690113067627,0.03458579629659653,0.44130954146385193,1.3757187128067017,False,False,False,6,4
8,"[65, 208, 3, 181, 90, 140, 138, 232]",0.32121312618255615,0.1346520483493805,0.18656106293201447,0.5230072736740112,0.03179192915558815,0.353005051612854,1.5893484354019165,False,False,False,6,5
8,"[29, 55, 192, 59, 153, 169, 11, 196]",0.32358118891716003,0.1455480009317398,0.17803318798542023,0.49449512362480164,0.030058767646551132,0.35363996028900146,1.4171181917190552,False,False,False,6,6
8,"[98, 157, 85, 185, 235, 213, 27, 273]",0.3075295388698578,0.11985889822244644,0.18767063319683075,0.4327934682369232,0.026308123022317886,0.3338376581668854,1.1187491416931152,False,False,False,6,7
8,"[62, 180, 191, 118, 276, 203, 199, 78]",0.3365744650363922,0.13315428793430328,0.20342017710208893,0.42888396978378296,0.026070477440953255,0.3626449406147003,1.1737059354782104,False,False,False,6,8
8,"[92, 260, 142, 1, 207, 107, 168, 267]",0.32117384672164917,0.14023341238498688,0.1809404343366623,0.4763108491897583,0.02895340509712696,0.350127249956131,1.1491997241973877,False,False,False,6,9
8,"[241, 281, 30, 147, 172, 183, 103, 101]",0.3263864815235138,0.13454669713974,0.1918397843837738,0.43652766942977905,0.026535112410783768,0.35292160511016846,1.076116681098938,False,False,False,6,10
8,"[124, 70, 206, 178, 110, 211, 244, 164]",0.3242766261100769,0.16514578461647034,0.15913084149360657,0.4970094859600067,0.030211608856916428,0.35448822379112244,2.1170413494110107,False,False,False,6,11
8,"[61, 122, 214, 76, 156, 167, 240, 100]",0.3224198818206787,0.13016274571418762,0.1922571361064911,0.3770877420902252,0.022921951487660408,0.34534183144569397,1.126162052154541,False,False,False,6,12
8,"[146, 133, 249, 81, 256, 155, 116, 49]",0.3065983057022095,0.1273234635591507,0.17927482724189758,0.37621110677719116,0.02286866307258606,0.32946696877479553,1.3221995830535889,False,False,False,6,13
8,"[96, 25, 162, 83, 242, 125, 152, 262]",0.31702473759651184,0.1519007831811905,0.16512395441532135,0.4281844198703766,0.026027953252196312,0.3430526852607727,1.2189455032348633,False,False,False,6,14
8,"[231, 274, 127, 75, 39, 197, 265, 105]",0.3248754143714905,0.13291016221046448,0.1919652372598648,0.41494208574295044,0.02522299438714981,0.3500984013080597,1.2134760618209839,False,False,False,6,15
8,"[250, 225, 94, 57, 246, 31, 7, 26]",0.3569517731666565,0.1458333134651184,0.21111845970153809,0.48181915283203125,0.029288236051797867,0.38624000549316406,1.5482960939407349,False,False,False,6,16
8,"[252, 226, 261, 135, 228, 134, 189, 38]",0.30722442269325256,0.14059776067733765,0.16662666201591492,0.43883585929870605,0.026675419881939888,0.3338998556137085,1.3623584508895874,False,False,False,6,17
9,"[264, 21, 263, 198, 227, 223, 188, 171, 159]",0.36053693294525146,0.16847430169582367,0.192062646150589,0.45959147810935974,0.027937088161706924,0.3884740173816681,1.8145349025726318,False,False,False,6,18
