batch_size,writers,base_loss,arabic_metric_loss,cross_metric_loss,distillation_loss,scaled_distillation_loss,total_loss,gradient_norm_before_clip,frozen_gradients_present,backbone_training_flag,layer4_training_flag,epoch,batch
8,"[85, 2, 19, 159, 273, 260, 208, 134]",0.3552113473415375,0.15504512190818787,0.2001662254333496,0.489764004945755,0.02977117896080017,0.38498252630233765,1.1787269115447998,False,False,False,7,1
8,"[90, 133, 20, 104, 209, 197, 246, 29]",0.31909340620040894,0.14755307137966156,0.17154031991958618,0.4230331480503082,0.025714823976159096,0.3448082208633423,1.1132173538208008,False,False,False,7,2
8,"[153, 3, 98, 264, 185, 107, 212, 192]",0.2943245768547058,0.10837283730506897,0.18595175445079803,0.44724977016448975,0.02718687430024147,0.321511447429657,1.5797094106674194,False,False,False,7,3
8,"[243, 105, 62, 262, 196, 147, 119, 110]",0.3577572703361511,0.15722888708114624,0.20052838325500488,0.5165973901748657,0.03140229359269142,0.38915956020355225,0.989730179309845,False,False,False,7,4
8,"[227, 46, 172, 76, 152, 116, 245, 155]",0.27907031774520874,0.11932966113090515,0.15974067151546478,0.3616919219493866,0.021986087784171104,0.3010564148426056,1.363803505897522,False,False,False,7,5
8,"[220, 11, 146, 118, 47, 61, 81, 250]",0.30856117606163025,0.11426928639411926,0.194291889667511,0.4718776345252991,0.028683923184871674,0.3372451066970825,1.4975110292434692,False,False,False,7,6
8,"[1, 168, 124, 103, 57, 8, 39, 191]",0.286894291639328,0.1196523979306221,0.1672419011592865,0.4611436426639557,0.02803143858909607,0.3149257302284241,1.4381192922592163,False,False,False,7,7
8,"[164, 203, 40, 169, 252, 101, 180, 97]",0.3169865608215332,0.14084117114543915,0.17614540457725525,0.4819260239601135,0.029294732958078384,0.3462812900543213,1.549013614654541,False,False,False,7,8
8,"[158, 135, 198, 261, 232, 49, 83, 183]",0.28296032547950745,0.1307019591331482,0.15225836634635925,0.42685168981552124,0.02594694122672081,0.30890727043151855,1.175917148590088,False,False,False,7,9
8,"[100, 235, 181, 65, 178, 207, 163, 201]",0.3706004023551941,0.17738385498523712,0.19321656227111816,0.4478309452533722,0.027222203090786934,0.39782261848449707,1.308679461479187,False,False,False,7,10
8,"[27, 265, 21, 234, 156, 7, 77, 157]",0.3725695312023163,0.1781996488571167,0.19436988234519958,0.46063801646232605,0.02800070308148861,0.40057024359703064,1.629194736480713,False,False,False,7,11
8,"[162, 229, 241, 55, 26, 199, 226, 247]",0.3097043037414551,0.10792650282382965,0.20177781581878662,0.4410565495491028,0.026810409501194954,0.3365147113800049,0.9684823751449585,False,False,False,7,12
8,"[211, 256, 276, 138, 140, 231, 22, 214]",0.2841699421405792,0.12094937264919281,0.1632205694913864,0.42415323853492737,0.025782911106944084,0.30995285511016846,1.1216537952423096,False,False,False,7,13
8,"[59, 96, 189, 92, 30, 213, 281, 38]",0.27407968044281006,0.11526579409837723,0.15881389379501343,0.45305559039115906,0.02753979153931141,0.3016194701194763,1.106465220451355,False,False,False,7,14
8,"[244, 171, 74, 123, 274, 56, 75, 228]",0.3226979374885559,0.13602995872497559,0.18666799366474152,0.40388089418411255,0.02455062046647072,0.34724855422973633,1.3182276487350464,False,False,False,7,15
8,"[71, 142, 127, 206, 31, 242, 122, 78]",0.32014143466949463,0.140348881483078,0.17979253828525543,0.37996867299079895,0.023097073659300804,0.34323850274086,1.1729084253311157,False,False,False,7,16
8,"[167, 251, 179, 25, 94, 188, 240, 70]",0.32154303789138794,0.11835790425539017,0.20318514108657837,0.4778326153755188,0.02904590778052807,0.35058894753456116,1.3852020502090454,False,False,False,7,17
9,"[125, 223, 249, 225, 272, 267, 263, 255, 221]",0.3275209665298462,0.14466775953769684,0.18285319209098816,0.4667193591594696,0.028370369225740433,0.3558913469314575,1.494314193725586,False,False,False,7,18
